datetime_utc,distance_au,velocity_km_s,designation,name,diameter_km,potentially_hazardous
2020-01-01 08:44,0.276326257736385,17.5484457306842,2016 EF195,,nan,False
2020-01-01 21:59,0.19887863840532,17.7744595856975,2011 HS60,,nan,False
2020-01-01 14:36,0.0643318775843554,12.790446366754,2011 YE40,,nan,False
2020-01-01 02:06,0.0361009669651545,7.35926323695148,2019 YK,,nan,False
2020-01-01 21:01,0.131087507929499,6.64552237328032,2020 JU,,nan,True
